Time,DeviceAddress,GatewayNode,FrequencyHz,SF,BW,RSSI,SNR,Distance,Jammer
400081,6c0007fe,201,868.1,9,125000,-128.23,-11.1994,3783.85,0
400081,6c0007fe,202,868.1,9,125000,-129.203,-12.1717,4016,0
400093,6c00080a,203,868.5,9,125000,-128.11,-11.0789,3756.02,0
400127,6c0007ee,201,868.5,9,125000,-127.983,-10.9522,3727,0
400129,6c000801,203,868.1,7,125000,-123.651,-6.61968,2858.46,0
400175,6c000765,202,868.3,7,125000,-113.594,3.43707,1544.06,0
400179,6c00074d,200,868.5,11,125000,-133.489,-16.4581,5221.47,0
400183,6c000771,202,868.5,8,125000,-126.87,-9.8388,3481.35,0
400187,6c000787,203,868.3,10,125000,-130.171,-13.1398,4261.27,0
400206,6c00077d,202,868.5,7,125000,-105.747,11.2843,954.911,0
400213,6c0007d3,201,868.5,7,125000,-116.572,0.458575,1853.02,0
400233,6c0007d5,202,868.3,7,125000,-123.919,-6.88786,2905.8,0
400239,6c000759,203,868.5,7,125000,-115.561,1.46941,1741.79,0
400250,6c000791,200,868.5,7,125000,-114.665,2.36563,1648.78,0
400250,6c000791,203,868.5,7,125000,-121.402,-4.37098,2490.73,0
400254,6c000806,202,868.3,12,125000,-135.01,-17.9793,5731.27,0
400286,6c000774,200,868.1,10,125000,-131.88,-14.8496,4731.65,0
400298,6c000754,203,868.5,7,125000,-110.587,6.44424,1284.36,0
400315,6c0007b9,203,868.1,7,125000,-105.009,12.0224,912.711,0
400315,6c0007b9,200,868.1,7,125000,-121.672,-4.64131,2532.31,0
400321,6c0007af,202,868.5,10,125000,-131.892,-14.8614,4735.09,0
400322,6c000793,203,868.3,11,125000,-133.941,-16.9104,5368.11,0
400322,6c000793,201,868.3,11,125000,-134.435,-17.404,5532.87,0
400332,6c0007eb,202,868.1,11,125000,-134.368,-17.3372,5510.27,0
400335,6c0007e9,203,868.1,7,125000,-108.054,8.97726,1099.82,0
400335,6c0007e9,200,868.1,7,125000,-118.718,-1.68752,2113.28,0
400352,6c0007e0,203,868.1,10,125000,-131.787,-14.7556,4704.51,0
400361,6c0007b0,202,868.1,7,125000,-117.508,-0.476975,1962.29,0
400426,6c000808,201,868.3,7,125000,-113.579,3.45198,1542.66,0
400447,6c00079f,203,868.5,11,125000,-133.553,-16.5219,5241.9,0
400515,6c000789,202,868.5,10,125000,-130.246,19.246,4281.07,0
400515,6c000789,201,868.5,10,125000,-137.297,6.55404,6592.85,0
400515,6c00074b,200,868.5,10,125000,-132.676,16.3163,4967.75,0
400515,6c00074b,203,868.5,10,125000,-134.599,11.6544,5588.74,0
400533,6c0007e5,203,868.5,7,125000,-123.8,-6.76925,2884.76,0
400535,6c0007cd,202,868.5,8,125000,-126.791,-9.76037,3464.67,0
400571,6c000776,203,868.1,7,125000,-118.994,-1.96268,2149.2,0
400588,6c0007ed,202,868.1,7,125000,-118.825,-1.79406,2127.12,0
400619,6c000769,200,868.3,7,125000,-115.573,1.4578,1743.03,0
400624,6c0007e4,203,868.1,9,125000,-127.734,-10.7026,3670.47,0
400642,6c0007b8,202,868.1,12,125000,-135.905,-18.8738,6053.95,0
400672,6c000797,202,868.5,11,125000,-133.964,-16.9333,5375.66,0
400697,6c0007fb,201,868.1,11,125000,-133.302,-16.2713,5162.08,0
400706,6c0007a3,201,868.3,12,125000,-135.847,-18.8157,6032.45,0
400710,6c000785,201,868.1,9,125000,-129.518,-12.4872,4094.34,0
400724,6c0007dd,203,868.3,7,125000,-122.144,-5.11336,2606.58,0
400753,6c0007f3,202,868.1,8,125000,-125.513,-8.4826,3203.89,0
400763,6c0007c4,200,868.5,7,125000,-121.289,-4.2581,2473.57,0
400763,6c0007f0,201,868.5,9,125000,-128.299,-11.268,3799.78,0
400772,6c00074c,203,868.3,9,125000,-128.834,-11.8036,3926.47,0
400774,6c00078a,200,868.1,9,125000,-127.205,-10.1746,3553.67,0
400799,6c00076e,200,868.5,7,125000,-96.589,20.4419,545.018,0
400801,6c00079d,202,868.5,9,125000,-128.173,-11.1419,3770.55,0
400876,6c000755,200,868.3,10,125000,-131.75,-14.719,4693.96,0
400884,6c0007a0,201,868.3,7,125000,-116.1,0.930559,1800.23,0
400891,6c000777,202,868.1,12,125000,-135.182,-18.1515,5792.01,0
400891,6c000777,201,868.1,12,125000,-136.111,-19.0805,6131.08,0
400907,6c00076c,203,868.1,7,125000,-118.861,-1.83007,2131.81,0
400919,6c0007db,203,868.1,7,125000,-120.829,-3.79785,2404.83,0
400945,6c00078d,203,868.3,10,125000,-131.641,-14.6104,4662.85,0
400945,6c00078d,200,868.3,10,125000,-131.83,-14.7994,4717.13,0
400953,6c00075d,201,868.5,8,125000,-126.229,-9.19779,3347.33,0
400959,6c000764,201,868.3,8,125000,-125.379,-8.34774,3177.54,0
400987,6c0007c6,202,868.3,11,125000,-133.847,-16.8163,5337.27,0
401007,6c00075f,201,868.3,7,125000,-99.7092,17.3217,659.773,0
401016,6c000770,201,868.3,7,125000,-122.72,-5.68866,2700.05,0
401052,6c0007cc,201,868.1,7,125000,-115.329,1.70155,1717.21,0
401061,6c000750,203,868.5,8,125000,-125.376,-8.34462,3176.94,0
401093,6c00074a,201,868.1,8,125000,-124.32,-7.28908,2978.07,0
401103,6c000748,203,868.3,7,125000,-119.604,-2.57289,2231.03,0
401112,6c000758,200,868.3,7,125000,-82.023,35.0079,223.366,0
401119,6c000802,201,868.3,7,125000,-120.648,-3.61727,2378.38,0
401120,6c00079a,203,868.3,11,125000,-133.294,-16.2627,5159.36,0
401123,6c0007a8,202,868.5,12,125000,-136.392,-19.3609,6237.27,0
401128,6c000800,203,868.3,7,125000,-115.993,1.03824,1788.4,0
401144,6c000757,203,868.1,10,125000,-130.189,-13.1583,4266.1,0
401144,6c000757,201,868.1,10,125000,-130.878,-13.8471,4449.91,0
401150,6c0007d9,202,868.1,9,125000,-128.574,-11.5431,3864.33,0
401162,6c0007bc,203,868.1,7,125000,-112.967,4.06343,1485.96,0
401167,6c0007e8,200,868.3,12,125000,-136.583,-19.5523,6310.8,0
401170,6c0007b6,203,868.1,7,125000,-121.914,-4.88288,2570.05,0
401187,6c00076a,202,868.1,7,125000,-123.196,-6.16517,2780,0
401208,6c0007d0,200,868.5,9,125000,-127.052,-10.0211,3520.43,0
401235,6c0007c8,202,868.1,7,125000,-98.6078,18.4231,616.737,0
401247,6c0007bb,201,868.3,9,125000,-128.758,-11.7272,3908.13,0
401256,6c0007f1,203,868.1,8,125000,-126.852,-9.821,3477.55,0
401274,6c000792,203,868.1,10,125000,-130.097,-13.0666,4242.21,0
401277,6c000804,202,868.1,7,125000,-118.345,-1.31454,2065.56,0
401285,6c000798,200,868.1,7,125000,-120.953,-3.92212,2423.2,0
401308,6c00074e,200,868.3,11,125000,-133.788,-16.7571,5317.97,0
401334,6c0007df,200,868.1,9,125000,-128.964,-11.9327,3957.63,0
401340,6c0007bd,202,868.3,8,125000,-126.783,-9.75225,3462.94,0
401348,6c00077e,203,868.3,7,125000,-121.425,-4.39374,2494.2,0
401394,6c0007ff,201,868.3,11,125000,-134.508,-17.4769,5557.62,0
401413,6c00076f,201,868.5,8,125000,-125.524,-8.49294,3205.92,0
401414,6c0007c1,200,868.1,7,125000,-110.841,6.1899,1304.52,0
401414,6c0007c1,203,868.1,7,125000,-118.184,-1.15309,2045.24,0
401423,6c0007ac,202,868.1,7,125000,-114.697,2.334,1651.97,0
401444,6c0007a9,200,868.3,8,125000,-124.845,-7.81381,3075.33,0
401465,6c00078f,202,868.3,11,125000,-133.177,-16.1456,5122.5,0
401469,6c0007ea,201,868.3,8,125000,-126.732,-9.7006,3452.01,0
401528,6c000799,200,868.1,9,125000,-129.486,-12.4546,4086.18,0
401559,6c0007c3,201,868.5,7,125000,-123.317,-6.28573,2800.6,0
401572,6c00080b,200,868.5,8,125000,-125.51,-8.47938,3203.26,0
401572,6c0007d8,201,868.1,7,125000,-122.246,-5.21545,2622.93,0
401586,6c0007e7,203,868.5,7,125000,-115.324,1.70701,1716.63,0
401586,6c0007e7,200,868.5,7,125000,-117.614,-0.582944,1975.06,0
401600,6c0007fd,201,868.5,7,125000,-116.549,0.48177,1850.39,0
401608,6c000780,201,868.5,7,125000,-118.353,-1.32228,2066.54,0
401619,6c000803,203,868.3,7,125000,-120.264,-3.2331,2323.08,0
401626,6c0007c0,202,868.1,7,125000,-102.442,14.5892,779.949,0
401626,6c000809,203,868.3,9,125000,-127.588,-10.5575,3638,0
401626,6c0007dc,200,868.5,8,125000,-124.437,-7.40566,2999.41,0
401673,6c0007b7,201,868.1,7,125000,-123.962,-6.93154,2913.58,0
401686,6c000790,202,868.5,7,125000,-117.033,-0.00173442,1906,0
401689,6c0007b3,201,868.1,8,125000,-125.934,-8.90353,3287.56,0
401691,6c000768,202,868.5,12,125000,-136.079,-19.0479,6118.85,0
401706,6c00078b,203,868.5,10,125000,-131.399,-14.3678,4594.09,0
401725,6c00079e,202,868.1,9,125000,-129.447,-12.4166,4076.66,0
401727,6c0007aa,200,868.3,8,125000,-125.988,-8.95683,3298.3,0
401739,6c0007f8,201,868.5,7,125000,-117.095,-0.0638557,1913.27,0
401757,6c000779,200,868.1,7,125000,-117.882,-0.851055,2007.76,0
401798,6c0007d6,200,868.1,7,125000,-123.964,-6.93283,2913.81,0
401806,6c000766,201,868.1,8,125000,-125.857,-8.82642,3272.07,0
401832,6c00077f,202,868.3,9,125000,-127.428,-10.3967,3602.34,0
401887,6c00077b,200,868.1,10,125000,-131.682,-14.651,4674.46,0
401898,6c00080c,201,868.1,8,125000,-125.592,-8.56081,3219.28,0
401907,6c0007ef,203,868.1,8,125000,-124.513,-7.48182,3013.43,0
401907,6c0007ef,201,868.1,8,125000,-124.86,-7.8289,3078.17,0
401937,6c0007bf,201,868.3,11,125000,-134.034,-17.0031,5398.67,0
401961,6c000772,200,868.5,12,125000,-136.512,-19.4809,6283.27,0
401990,6c0007e2,202,868.1,10,125000,-131.048,-14.0168,4496.41,0
401990,6c0007e2,201,868.1,10,125000,-131.795,-14.7639,4706.9,0
402008,6c0007a1,202,868.3,7,125000,-115.311,1.72039,1715.23,0
402017,6c00080f,202,868.3,8,125000,-124.903,-7.87259,3086.42,0
402023,6c0007fa,203,868.5,11,125000,-133.572,-16.5408,5247.96,0
402049,6c000773,203,868.5,9,125000,-127.846,-10.8151,3695.83,0
402071,6c0007f9,200,868.3,7,125000,-108.752,8.27876,1147.88,0
402071,6c0007f9,203,868.3,7,125000,-119.7,-2.66954,2244.27,0
402075,6c0007e6,202,868.3,12,125000,-135.086,-18.0551,5757.93,0
402112,6c00075a,203,868.1,9,125000,-127.95,-10.9195,3719.53,0
402133,6c00075c,202,868.3,7,125000,-119.272,-2.24155,2186.22,0
402137,6c000782,200,868.3,11,125000,-133.934,-16.9027,5365.57,0
402142,6c0007ce,203,868.1,7,125000,-115.835,1.19601,1771.2,0
402148,6c00077a,200,868.3,12,125000,-135.645,-18.614,5958.4,0
402162,6c0007ba,202,868.3,8,125000,-126.641,-9.61017,3432.94,0
402218,6c00078e,200,868.1,7,125000,-91.7944,25.2365,406.343,0
402218,6c00078e,203,868.1,7,125000,-123.498,-6.46686,2831.84,0
402231,6c000778,200,868.5,12,125000,-135.41,-18.3791,5873.32,0
402273,6c0007d4,203,868.5,7,125000,-119.985,-2.95458,2283.79,0
402289,6c000783,201,868.1,7,125000,-118.467,-1.436,2080.98,0
402321,6c0007ae,201,868.1,10,125000,-130.255,-13.2243,4283.37,0
402337,6c0007a2,203,868.3,7,125000,-109.635,7.39567,1211.67,0
402354,6c0007a6,201,868.1,9,125000,-128.822,-11.7915,3923.55,0
402360,6c0007b4,201,868.1,7,125000,-112.04,4.99086,1403.92,0
402368,6c000767,202,868.1,9,125000,-129.12,-12.0895,3995.82,0
402370,6c0007cb,202,868.1,7,125000,-118.838,-1.80677,2128.77,0
402372,6c0007d1,200,868.5,12,125000,-136.148,-19.1176,6145.02,0
402384,6c00076d,201,868.1,7,125000,-95.2058,21.8251,500.751,0
402407,6c0007c7,202,868.1,7,125000,-121.402,-4.37078,2490.7,0
402419,6c0007de,203,868.5,12,125000,-136.073,-19.0421,6116.7,0
402427,6c0007a4,200,868.1,12,125000,-135.405,-18.3744,5871.64,0
402446,6c00079b,202,868.3,9,125000,-127.123,-10.0926,3535.87,0
402461,6c0007f4,201,868.1,8,125000,-124.825,-7.79443,3071.68,0
402481,6c0007fe,201,868.1,9,125000,-128.23,-11.1994,3783.85,0
402481,6c0007fe,202,868.1,9,125000,-129.203,-12.1717,4016,0
402493,6c00080a,203,868.1,9,125000,-128.11,-11.0789,3756.02,0
402527,6c0007ee,201,868.3,9,125000,-127.983,-10.9522,3727,0
402529,6c000801,203,868.5,7,125000,-123.651,-6.61968,2858.46,0
402575,6c000765,202,868.3,7,125000,-113.594,3.43707,1544.06,0
402579,6c00074d,200,868.3,11,125000,-133.489,-16.4581,5221.47,0
402583,6c000771,202,868.3,8,125000,-126.87,-9.8388,3481.35,0
402587,6c000787,203,868.5,10,125000,-130.171,-13.1398,4261.27,0
402606,6c00077d,202,868.3,7,125000,-105.747,11.2843,954.911,0
402613,6c0007d3,201,868.3,7,125000,-116.572,0.458575,1853.02,0
402633,6c0007d5,202,868.5,7,125000,-123.919,-6.88786,2905.8,0
402639,6c000759,203,868.3,7,125000,-115.561,1.46941,1741.79,0
402650,6c000791,200,868.1,7,125000,-114.665,2.36563,1648.78,0
402650,6c000791,203,868.1,7,125000,-121.402,-4.37098,2490.73,0
402654,6c000806,202,868.5,12,125000,-135.01,-17.9793,5731.27,0
402686,6c000774,200,868.3,10,125000,-131.88,-14.8496,4731.65,0
402698,6c000754,203,868.5,7,125000,-110.587,6.44424,1284.36,0
402715,6c0007b9,203,868.3,7,125000,-105.009,12.0224,912.711,0
402715,6c0007b9,200,868.3,7,125000,-121.672,-4.64131,2532.31,0
402721,6c0007af,202,868.1,10,125000,-131.892,8.48457,4735.09,0
402722,6c000793,203,868.5,11,125000,-133.941,-16.9104,5368.11,0
402722,6c000793,201,868.5,11,125000,-134.435,-17.404,5532.87,0
402732,6c0007eb,202,868.1,11,125000,-134.368,-17.3372,5510.27,0
402735,6c0007e9,203,868.1,7,125000,-108.054,8.97726,1099.82,0
402735,6c0007e9,200,868.1,7,125000,-118.718,-1.68752,2113.28,0
402752,6c0007e0,203,868.3,10,125000,-131.787,-14.7556,4704.51,0
402761,6c0007b0,202,868.1,7,125000,-117.508,-0.476975,1962.29,0
402826,6c000808,201,868.5,7,125000,-113.579,3.45198,1542.66,0
402847,6c00079f,203,868.5,11,125000,-133.553,-16.5219,5241.9,0
402915,6c000789,202,868.5,10,125000,-130.246,-13.2155,4281.07,0
402933,6c0007e5,203,868.5,7,125000,-123.8,-6.76925,2884.76,0
402935,6c0007cd,202,868.3,8,125000,-126.791,-9.76037,3464.67,0
402971,6c000776,203,868.3,7,125000,-118.994,-1.96268,2149.2,0
402988,6c0007ed,202,868.3,7,125000,-118.825,-1.79406,2127.12,0
403019,6c000769,200,868.5,7,125000,-115.573,1.4578,1743.03,0
403024,6c0007e4,203,868.1,9,125000,-127.734,-10.7026,3670.47,0
403042,6c0007b8,202,868.1,12,125000,-135.905,-18.8738,6053.95,0
403072,6c000797,202,868.3,11,125000,-133.964,-16.9333,5375.66,0
403097,6c0007fb,201,868.3,11,125000,-133.302,-16.2713,5162.08,0
403106,6c0007a3,201,868.3,12,125000,-135.847,-18.8157,6032.45,0
403110,6c000785,201,868.1,9,125000,-129.518,-12.4872,4094.34,0
403124,6c0007dd,203,868.3,7,125000,-122.144,-5.11336,2606.58,0
403153,6c0007f3,202,868.3,8,125000,-125.513,-8.4826,3203.89,0
403163,6c0007c4,200,868.1,7,125000,-121.289,-4.2581,2473.57,0
403163,6c0007f0,201,868.1,9,125000,-128.299,-11.268,3799.78,0
403172,6c00074c,203,868.3,9,125000,-128.834,-11.8036,3926.47,0
403174,6c00078a,200,868.3,9,125000,-127.205,-10.1746,3553.67,0
403199,6c00076e,200,868.5,7,125000,-96.589,20.4419,545.018,0
403201,6c00079d,202,868.1,9,125000,-128.173,-11.1419,3770.55,0
403276,6c000755,200,868.3,10,125000,-131.75,-14.719,4693.96,0
403284,6c0007a0,201,868.1,7,125000,-116.1,0.930559,1800.23,0
403291,6c000777,202,868.1,12,125000,-135.182,-18.1515,5792.01,0
403291,6c000777,201,868.1,12,125000,-136.111,-19.0805,6131.08,0
403307,6c00076c,203,868.5,7,125000,-118.861,-1.83007,2131.81,0
403319,6c0007db,203,868.1,7,125000,-120.829,-3.79785,2404.83,0
403345,6c00078d,203,868.3,10,125000,-131.641,-14.6104,4662.85,0
403345,6c00078d,200,868.3,10,125000,-131.83,-14.7994,4717.13,0
403353,6c00075d,201,868.3,8,125000,-126.229,-9.19779,3347.33,0
403359,6c000764,201,868.5,8,125000,-125.379,-8.34774,3177.54,0
403387,6c0007c6,202,868.5,11,125000,-133.847,-16.8163,5337.27,0
403407,6c00075f,201,868.5,7,125000,-99.7092,17.3217,659.773,0
403416,6c000770,201,868.1,7,125000,-122.72,-5.68866,2700.05,0
403452,6c0007cc,201,868.5,7,125000,-115.329,1.70155,1717.21,0
403461,6c000750,203,868.1,8,125000,-125.376,-8.34462,3176.94,0
403493,6c00074a,201,868.1,8,125000,-124.32,-7.28908,2978.07,0
403503,6c000748,203,868.1,7,125000,-119.604,-2.57289,2231.03,0
403512,6c000758,200,868.5,7,125000,-82.023,35.0079,223.366,0
403519,6c000802,201,868.1,7,125000,-120.648,-3.61727,2378.38,0
403520,6c00079a,203,868.1,11,125000,-133.294,-16.2627,5159.36,0
403523,6c0007a8,202,868.1,12,125000,-136.392,-19.3609,6237.27,0
403528,6c000800,203,868.5,7,125000,-115.993,1.03824,1788.4,0
403544,6c000757,203,868.3,10,125000,-130.189,9.57865,4266.1,0
403544,6c000757,201,868.3,10,125000,-130.878,14.0335,4449.91,0
403544,6c000757,200,868.3,10,125000,-136.008,1.03243,6092.44,0
403550,6c0007d9,202,868.1,9,125000,-128.574,-11.5431,3864.33,0
403562,6c0007bc,203,868.3,7,125000,-112.967,4.06343,1485.96,0
403567,6c0007e8,200,868.3,12,125000,-136.583,-19.5523,6310.8,0
403570,6c0007b6,203,868.3,7,125000,-121.914,-4.88288,2570.05,0
403587,6c00076a,202,868.3,7,125000,-123.196,-6.16517,2780,0
403608,6c0007d0,200,868.3,9,125000,-127.052,-10.0211,3520.43,0
403635,6c0007c8,202,868.1,7,125000,-98.6078,18.4231,616.737,0
403647,6c0007bb,201,868.1,9,125000,-128.758,-11.7272,3908.13,0
403656,6c0007f1,203,868.5,8,125000,-126.852,-9.821,3477.55,0
403674,6c000792,203,868.5,10,125000,-130.097,-13.0666,4242.21,0
403677,6c000804,202,868.1,7,125000,-118.345,-1.31454,2065.56,0
403685,6c000798,200,868.1,7,125000,-120.953,-3.92212,2423.2,0
403708,6c00074e,200,868.1,11,125000,-133.788,-16.7571,5317.97,0
403734,6c0007df,200,868.3,9,125000,-128.964,-11.9327,3957.63,0
403740,6c0007bd,202,868.1,8,125000,-126.783,-9.75225,3462.94,0
403748,6c00077e,203,868.3,7,125000,-121.425,-4.39374,2494.2,0
403794,6c0007ff,201,868.3,11,125000,-134.508,-17.4769,5557.62,0
403813,6c00076f,201,868.1,8,125000,-125.524,-8.49294,3205.92,0
403814,6c0007c1,200,868.1,7,125000,-110.841,6.1899,1304.52,0
403814,6c0007c1,203,868.1,7,125000,-118.184,-1.15309,2045.24,0
403823,6c0007ac,202,868.1,7,125000,-114.697,2.334,1651.97,0
403844,6c0007a9,200,868.5,8,125000,-124.845,-7.81381,3075.33,0
403865,6c00078f,202,868.5,11,125000,-133.177,-16.1456,5122.5,0
403869,6c0007ea,201,868.5,8,125000,-126.732,-9.7006,3452.01,0
403928,6c000799,200,868.1,9,125000,-129.486,-12.4546,4086.18,0
403959,6c0007c3,201,868.5,7,125000,-123.317,-6.28573,2800.6,0
403972,6c00080b,200,868.1,8,125000,-125.51,-8.47938,3203.26,0
403972,6c0007d8,201,868.1,7,125000,-122.246,-5.21545,2622.93,0
403986,6c0007e7,203,868.1,7,125000,-115.324,1.70701,1716.63,0
403986,6c0007e7,200,868.1,7,125000,-117.614,-0.582944,1975.06,0
404000,6c0007fd,201,868.3,7,125000,-116.549,0.48177,1850.39,0
404008,6c000780,201,868.3,7,125000,-118.353,-1.32228,2066.54,0
404019,6c000803,203,868.1,7,125000,-120.264,-3.2331,2323.08,0
404026,6c0007c0,202,868.3,7,125000,-102.442,14.5892,779.949,0
404026,6c000809,203,868.1,9,125000,-127.588,-10.5575,3638,0
404026,6c0007dc,200,868.1,8,125000,-124.437,-7.40566,2999.41,0
404073,6c0007b7,201,868.5,7,125000,-123.962,-6.93154,2913.58,0
404086,6c000790,202,868.3,7,125000,-117.033,-0.00173442,1906,0
404089,6c0007b3,201,868.3,8,125000,-125.934,-8.90353,3287.56,0
404091,6c000768,202,868.3,12,125000,-136.079,-19.0479,6118.85,0
404106,6c00078b,203,868.1,10,125000,-131.399,-14.3678,4594.09,0
404125,6c00079e,202,868.1,9,125000,-129.447,-12.4166,4076.66,0
404127,6c0007aa,200,868.3,8,125000,-125.988,-8.95683,3298.3,0
404139,6c0007f8,201,868.5,7,125000,-117.095,-0.0638557,1913.27,0
404157,6c000779,200,868.5,7,125000,-117.882,-0.851055,2007.76,0
404198,6c0007d6,200,868.5,7,125000,-123.964,-6.93283,2913.81,0
404206,6c000766,201,868.5,8,125000,-125.857,-8.82642,3272.07,0
404232,6c00077f,202,868.1,9,125000,-127.428,-10.3967,3602.34,0
404287,6c00077b,200,868.5,10,125000,-131.682,-14.651,4674.46,0
404298,6c00080c,201,868.5,8,125000,-125.592,-8.56081,3219.28,0
404307,6c0007ef,203,868.5,8,125000,-124.513,-7.48182,3013.43,0
404307,6c0007ef,201,868.5,8,125000,-124.86,-7.8289,3078.17,0
404337,6c0007bf,201,868.1,11,125000,-134.034,-17.0031,5398.67,0
404361,6c000772,200,868.3,12,125000,-136.512,-19.4809,6283.27,0
404390,6c0007e2,202,868.5,10,125000,-131.048,-14.0168,4496.41,0
404390,6c0007e2,201,868.5,10,125000,-131.795,-14.7639,4706.9,0
404408,6c0007a1,202,868.5,7,125000,-115.311,1.72039,1715.23,0
404417,6c00080f,202,868.5,8,125000,-124.903,-7.87259,3086.42,0
404423,6c0007fa,203,868.5,11,125000,-133.572,-16.5408,5247.96,0
404449,6c000773,203,868.1,9,125000,-127.846,-10.8151,3695.83,0
404471,6c0007f9,200,868.3,7,125000,-108.752,8.27876,1147.88,0
404471,6c0007f9,203,868.3,7,125000,-119.7,-2.66954,2244.27,0
404475,6c0007e6,202,868.3,12,125000,-135.086,-18.0551,5757.93,0
404512,6c00075a,203,868.5,9,125000,-127.95,-10.9195,3719.53,0
404533,6c00075c,202,868.3,7,125000,-119.272,-2.24155,2186.22,0
404537,6c000782,200,868.1,11,125000,-133.934,-16.9027,5365.57,0
404542,6c0007ce,203,868.1,7,125000,-115.835,1.19601,1771.2,0
404548,6c00077a,200,868.3,12,125000,-135.645,-18.614,5958.4,0
404562,6c0007ba,202,868.5,8,125000,-126.641,-9.61017,3432.94,0
404618,6c00078e,200,868.1,7,125000,-91.7944,25.2365,406.343,0
404618,6c00078e,203,868.1,7,125000,-123.498,-6.46686,2831.84,0
404631,6c000778,200,868.3,12,125000,-135.41,-18.3791,5873.32,0
404673,6c0007d4,203,868.1,7,125000,-119.985,-2.95458,2283.79,0
404689,6c000783,201,868.1,7,125000,-118.467,-1.436,2080.98,0
404721,6c0007ae,201,868.3,10,125000,-130.255,-13.2243,4283.37,0
404737,6c0007a2,203,868.5,7,125000,-109.635,7.39567,1211.67,0
404754,6c0007a6,201,868.3,9,125000,-128.822,-11.7915,3923.55,0
404760,6c0007b4,201,868.1,7,125000,-112.04,4.99086,1403.92,0
404768,6c000767,202,868.3,9,125000,-129.12,-12.0895,3995.82,0
404770,6c0007cb,202,868.1,7,125000,-118.838,-1.80677,2128.77,0
404772,6c0007d1,200,868.5,12,125000,-136.148,-19.1176,6145.02,0
404784,6c00076d,201,868.3,7,125000,-95.2058,21.8251,500.751,0
404807,6c0007c7,202,868.3,7,125000,-121.402,-4.37078,2490.7,0
404819,6c0007de,203,868.5,12,125000,-136.073,-19.0421,6116.7,0
404827,6c0007a4,200,868.3,12,125000,-135.405,14.5468,5871.64,0
404827,6c0007a4,203,868.3,12,125000,-141.252,8.65213,8399.51,0
404846,6c00079b,202,868.1,9,125000,-127.123,-10.0926,3535.87,0
404861,6c0007f4,201,868.1,8,125000,-124.825,-7.79443,3071.68,0
404881,6c0007fe,201,868.5,9,125000,-128.23,-11.1994,3783.85,0
404881,6c0007fe,202,868.5,9,125000,-129.203,-12.1717,4016,0
404893,6c00080a,203,868.1,9,125000,-128.11,-11.0789,3756.02,0
404927,6c0007ee,201,868.1,9,125000,-127.983,-10.9522,3727,0
404929,6c000801,203,868.1,7,125000,-123.651,-6.61968,2858.46,0
404975,6c000765,202,868.1,7,125000,-113.594,3.43707,1544.06,0
404979,6c00074d,200,868.5,11,125000,-133.489,-16.4581,5221.47,0
404983,6c000771,202,868.1,8,125000,-126.87,-9.8388,3481.35,0
404987,6c000787,203,868.1,10,125000,-130.171,-13.1398,4261.27,0
405006,6c00077d,202,868.1,7,125000,-105.747,11.2843,954.911,0
405013,6c0007d3,201,868.1,7,125000,-116.572,0.458575,1853.02,0
405033,6c0007d5,202,868.3,7,125000,-123.919,-6.88786,2905.8,0
405039,6c000759,203,868.3,7,125000,-115.561,1.46941,1741.79,0
405050,6c000791,200,868.1,7,125000,-114.665,2.36563,1648.78,0
405050,6c000791,203,868.1,7,125000,-121.402,-4.37098,2490.73,0
405054,6c000806,202,868.3,12,125000,-135.01,-17.9793,5731.27,0
405086,6c000774,200,868.3,10,125000,-131.88,-14.8496,4731.65,0
405098,6c000754,203,868.3,7,125000,-110.587,6.44424,1284.36,0
405115,6c0007b9,203,868.3,7,125000,-105.009,12.0224,912.711,0
405115,6c0007b9,200,868.3,7,125000,-121.672,-4.64131,2532.31,0
405121,6c0007af,202,868.3,10,125000,-131.892,-14.8614,4735.09,0
405122,6c000793,203,868.5,11,125000,-133.941,-16.9104,5368.11,0
405122,6c000793,201,868.5,11,125000,-134.435,-17.404,5532.87,0
405132,6c0007eb,202,868.1,11,125000,-134.368,-17.3372,5510.27,0
405135,6c0007e9,203,868.3,7,125000,-108.054,8.97726,1099.82,0
405135,6c0007e9,200,868.3,7,125000,-118.718,-1.68752,2113.28,0
405152,6c0007e0,203,868.3,10,125000,-131.787,-14.7556,4704.51,0
405161,6c0007b0,202,868.3,7,125000,-117.508,-0.476975,1962.29,0
405226,6c000808,201,868.5,7,125000,-113.579,3.45198,1542.66,0
405247,6c00079f,203,868.1,11,125000,-133.553,-16.5219,5241.9,0
405315,6c000789,202,868.5,10,125000,-130.246,19.246,4281.07,0
405315,6c000789,201,868.5,10,125000,-137.297,6.55404,6592.85,0
405315,6c00074b,200,868.5,10,125000,-132.676,16.3163,4967.75,0
405315,6c00074b,203,868.5,10,125000,-134.599,11.6544,5588.74,0
405333,6c0007e5,203,868.3,7,125000,-123.8,-6.76925,2884.76,0
405335,6c0007cd,202,868.3,8,125000,-126.791,-9.76037,3464.67,0
405371,6c000776,203,868.1,7,125000,-118.994,-1.96268,2149.2,0
405388,6c0007ed,202,868.5,7,125000,-118.825,-1.79406,2127.12,0
405419,6c000769,200,868.3,7,125000,-115.573,1.4578,1743.03,0
405424,6c0007e4,203,868.5,9,125000,-127.734,-10.7026,3670.47,0
405442,6c0007b8,202,868.1,12,125000,-135.905,-18.8738,6053.95,0
405472,6c000797,202,868.1,11,125000,-133.964,-16.9333,5375.66,0
